,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
472,20,116.329405317093,1.0,0.162756572176692,162.74423433517222,10.0,0.8918535447569266,84.84714459718322,1.0,0.3562142241418431,200.79350262169473,10.0,0.49908886625564775,193.3726065749105,1.0,0.14356105060712313,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,Policy 0,dikesnet
473,70,59.96726109262404,1.5,0.3049538800271065,268.311950827067,1.0,0.42366271224003116,227.5233025119453,10.0,0.6663317533211823,39.21110070976459,1.5,0.164757104654071,142.39655023970076,1.0,0.023183755082850123,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,Policy 0,dikesnet
474,100,246.27647099313248,1.0,0.20773188636568318,130.5714520480035,1.0,0.008306160588014814,164.08458111810552,1.0,0.6988076065738487,65.48260257374594,1.5,0.026332698190566616,62.99292690592391,1.0,0.7902215191328924,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,Policy 0,dikesnet
475,74,240.81744147738402,1.5,0.5518017941285484,79.03780492120272,1.5,0.312807364811821,281.28048011760353,10.0,0.918538305296431,333.2919750474163,10.0,0.7474201169364157,199.23428449262462,1.5,0.6634416229378691,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,Policy 0,dikesnet
476,23,97.10547855511139,1.5,0.16762633440375638,140.71549168934027,10.0,0.46733670904393076,219.81642667212247,10.0,0.1896133838591587,270.164066225407,1.5,0.24674020065305804,155.60614543785636,1.5,0.5850883366525862,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,Policy 0,dikesnet
477,79,164.1586740160626,1.5,0.6555959248836578,163.13454996305532,1.0,0.3510036908711947,36.240191054683436,1.0,0.3017875719139303,119.63384894553583,1.0,0.7649093130224115,58.11001041084975,1.5,0.2249751641113947,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,Policy 0,dikesnet
478,34,39.809989546670565,10.0,0.0004327845141325462,117.65859691219742,1.5,0.3105882623048649,333.3707685324084,10.0,0.2973830196471114,204.47895082459777,1.5,0.48157977282241715,143.05744833641967,10.0,0.48373141165332223,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,Policy 0,dikesnet
479,78,318.1092068191495,10.0,0.23359383029346623,221.943161567889,1.0,0.11565651771282043,35.541147908951004,1.5,0.7462566296732249,164.17978062453545,1.5,0.27395198899093465,91.5719196565556,10.0,0.6838451432263366,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,Policy 0,dikesnet
480,132,258.653165895902,1.0,0.3624815495888356,262.8479334024644,1.0,0.7561322300510819,268.4589542664853,10.0,0.6843015795740619,273.8246622993247,10.0,0.8453832082165508,229.29722259007488,1.5,0.6753831788639787,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,Policy 0,dikesnet
481,71,325.37311502665085,1.0,0.01616471741947275,324.875194596234,10.0,0.45874676005473664,242.85736387117055,1.0,0.47776378014457915,243.19464182200176,1.5,0.5830109051980813,56.117421429175565,1.5,0.8789042134652524,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,Policy 0,dikesnet
482,17,322.0864783225846,1.0,0.18394474024041835,66.13729357581104,10.0,0.815601616272033,151.1277628902763,1.0,0.6363988693069925,63.747520759603404,1.0,0.47211795770179465,81.64579071499662,1.0,0.41428072727589516,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,Policy 0,dikesnet
483,94,262.56286782164136,10.0,0.7693759814130692,347.21827073948486,1.5,0.7429637842522429,92.68057728716646,1.0,0.6432532904388754,318.9680399768551,10.0,0.10796361338434192,54.60224701184458,1.5,0.15468517393146672,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,Policy 0,dikesnet
484,58,224.6139554552357,1.0,0.4853635086386142,177.76172575033473,10.0,0.4892864693848182,242.6390474758642,1.0,0.6017497509797786,232.1474216207519,1.5,0.9773291670167934,80.81982022362855,1.0,0.7677430875647256,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,Policy 0,dikesnet
485,104,107.10710680213238,10.0,0.8685202105405163,155.85001877412392,1.0,0.6604250740211877,304.08037989044783,1.0,0.7645803400392055,276.0541125392708,1.0,0.539556905868055,85.31555021552023,10.0,0.5102117895930796,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,Policy 0,dikesnet
486,97,33.737654003743145,10.0,0.443321207130208,139.38251315105873,1.5,0.047588734394407195,270.6936008445806,10.0,0.08385588076636619,149.2483026293732,10.0,0.9107327746189504,231.56894005731567,1.0,0.6011506245772373,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,Policy 0,dikesnet
487,33,249.08963548594318,1.0,0.37870179784839053,305.76682446800964,1.0,0.3223046892824227,185.33623771772585,1.5,0.39174451825205125,107.81444430926013,10.0,0.704714891370328,151.74635620257192,1.0,0.1455185627231905,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,Policy 0,dikesnet
488,62,37.20408729589801,1.0,0.26496277981962557,109.32363368278574,1.0,0.9106234195108245,138.78510339010543,10.0,0.4893786035894403,342.479288489501,10.0,0.4465720276554359,135.59403465454756,10.0,0.7868027221428122,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,Policy 0,dikesnet
489,31,259.0942740813016,1.0,0.2594587619403707,102.93506171034089,1.5,0.3881386427593899,107.63501526609755,1.5,0.8326156214464738,176.0841336895388,1.0,0.7867466246887219,281.0834447626186,10.0,0.1425616927010926,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,Policy 0,dikesnet
490,44,200.24654496230596,1.0,0.5605770724957592,240.3234845527095,1.5,0.05884434828074432,191.72258343010625,1.5,0.008266325596722308,290.1973108416843,10.0,0.21759142134836923,291.6953279787557,10.0,0.5020324057654827,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,Policy 0,dikesnet
491,28,57.43182169327247,1.5,0.8483171289247721,120.30734625673082,1.5,0.9424719056013533,132.79704020092967,1.5,0.2750230252627061,32.026655178233334,1.5,0.8673579138578811,48.6011949908446,1.0,0.05931292239125616,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,Policy 0,dikesnet
492,14,308.71139387159565,1.5,0.5562996157733343,232.5790200398195,10.0,0.8198339849122218,176.8596270513863,1.0,0.2856869442281897,317.8846515326958,10.0,0.005234747105249746,291.8408675594716,1.5,0.8137221886249659,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,Policy 0,dikesnet
493,109,167.10532182562883,1.0,0.7122429023201575,42.89052210654159,1.0,0.1062894512292346,131.95945400475023,1.5,0.1585934798773529,336.56318671890847,10.0,0.43129628505660617,156.01545739828885,1.5,0.8455809269093486,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,Policy 0,dikesnet
494,10,243.19128294416618,10.0,0.8642439294386706,91.76264165709594,1.0,0.22130224914599,253.92727658999038,1.5,0.21651592167045638,263.592369891177,10.0,0.26955055554452306,342.7413877829165,10.0,0.25725092543905137,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,Policy 0,dikesnet
495,42,319.2002561692213,10.0,0.7198224488037099,125.78036609361064,1.0,0.17511404768752273,121.21794104153629,1.0,0.3320368710613195,44.118261179229336,10.0,0.7523382743301492,93.77345027089734,1.5,0.6712677488325963,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,Policy 0,dikesnet
496,127,216.39217514529236,1.5,0.2505187877295704,90.19070905290481,1.5,0.3020166848640877,100.93261198364779,10.0,0.9787806608275375,240.19656178852836,10.0,0.49711776478904346,208.85620217778944,10.0,0.1000721569986986,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,Policy 0,dikesnet
497,126,155.43539620681915,1.5,0.6603022216849522,152.56676693004036,1.5,0.4182121678187794,105.83883901021105,10.0,0.44253940960450533,224.24531567501876,10.0,0.5935087326225428,137.73173328521565,1.5,0.35533757972701246,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,Policy 0,dikesnet
498,24,187.32566040518955,10.0,0.08776624586628565,121.27517412993157,1.5,0.863231351890488,109.72583723842769,10.0,0.5180415128785176,235.44368646549253,1.5,0.8544131065896763,105.09294085836787,1.5,0.1566850925623609,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,Policy 0,dikesnet
499,8,48.388335607815705,10.0,0.5145295251286467,231.70178599094635,1.5,0.9674942569074991,301.6959510527561,10.0,0.925243364017015,137.33136799318348,1.0,0.3014228401698119,309.3261207944372,1.5,0.7709472865557206,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,Policy 0,dikesnet
500,24,204.88796511002272,1.0,0.31713066980961385,230.28920760819074,1.0,0.737927589715274,163.16322161103645,10.0,0.4506418802081371,88.18273125806229,1.0,0.5610760674483106,264.1663765094431,10.0,0.5683082011123547,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,Policy 0,dikesnet
501,24,173.50897440699515,1.0,0.946866429806722,81.98305531329137,1.5,0.6636908321294601,218.20695447724543,1.5,0.56592121235126,55.480226702450224,1.0,0.8598856642544168,253.3043342259574,1.5,0.8019547213758453,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,Policy 0,dikesnet
502,117,182.68950950359684,1.0,0.6687247847925033,292.24461790572,1.0,0.760703886483681,324.12792482840905,1.0,0.7507097657172098,203.3407684742449,1.0,0.8859319442123677,314.23363446523587,10.0,0.8443839914145403,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,Policy 0,dikesnet
503,120,198.15042127001766,1.5,0.5901522747162653,303.34042008878225,1.0,0.8624115311433189,122.29096684364418,1.0,0.2449880575362836,277.6193740642623,1.0,0.2600573272255898,290.34320098832666,1.0,0.6760496075759671,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,Policy 0,dikesnet
504,92,191.27237914070264,1.0,0.8305333278279043,70.46291900704296,10.0,0.032436918090192016,282.7146492722569,1.0,0.15737725225044308,297.27270077868303,1.0,0.4847813063290693,210.2227023465498,1.5,0.9174654260261081,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,Policy 0,dikesnet
505,65,86.51407742623081,10.0,0.42939681524379913,126.18197307406342,1.0,0.23861199714945522,138.80353364246514,10.0,0.27887165964636174,199.9791868740466,10.0,0.6001856124320512,78.68481195918574,10.0,0.4012723814814963,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,Policy 0,dikesnet
506,55,269.0880474773519,10.0,0.13574761224187495,337.0612875097317,1.0,0.8160133166395261,88.66463105040177,1.0,0.26065188700767694,78.34460858289913,10.0,0.2790054954858846,334.163872496,10.0,0.9087315102268364,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,Policy 0,dikesnet
507,94,279.64914256953716,1.5,0.9894939479295861,281.2968094659078,1.5,0.36631751129866286,57.92401608587517,1.0,0.4092472670215566,198.8772815188526,1.5,0.5052879455192164,124.47307639933548,1.0,0.12634594569060872,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,Policy 0,dikesnet
508,82,52.91141542099474,1.0,0.7222685855443781,38.100154380346375,10.0,0.8239208846068373,33.655534666782046,1.0,0.8201481058259615,78.99569139958527,1.0,0.16226298099392514,90.69667970281328,1.5,0.5878365663982434,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,Policy 0,dikesnet
509,45,134.0936249943465,1.5,0.9777328811957933,250.8105060699241,10.0,0.34081082683376823,292.5452177293771,1.5,0.040835705370609814,175.53114485661595,1.5,0.8365695168627977,234.55500592793692,1.5,0.7532415471781145,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,Policy 0,dikesnet
510,1,145.00779975526993,10.0,0.6080292721929994,273.9274242104309,10.0,0.40778712944033985,169.9371480866372,1.5,0.9791573435302449,255.76201365631601,10.0,0.23024679334192985,212.81930228097548,1.5,0.97148718973234,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,Policy 0,dikesnet
511,29,263.96234812027785,1.5,0.32542307421015887,341.3411044634981,1.0,0.5134166219718705,268.34345452341097,10.0,0.5746904935366761,83.07276485645602,1.0,0.7424740315386295,181.78830054430503,10.0,0.4531055841254164,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,Policy 0,dikesnet
512,28,222.35498172370666,10.0,0.34736257603315485,39.40156362509515,10.0,0.7480437129938735,174.19596976603322,1.5,0.2483145654659348,52.664870439254706,10.0,0.09890408960866842,136.3434626252254,1.0,0.1571106541695355,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,Policy 0,dikesnet
513,105,307.3923885205216,1.0,0.9630054138871393,149.33546543074567,1.0,0.11214038645947871,254.34407064244886,1.5,0.6273183091401163,349.93361622776365,1.5,0.8281441561480711,217.2172607174497,1.5,0.7391324670488063,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,Policy 0,dikesnet
514,108,89.32138708663112,1.5,0.3091933230644169,339.8996442505899,1.0,0.5745261935467784,331.7975541946687,10.0,0.8683118416013637,85.6737341987342,1.5,0.8275914724095069,94.45615756608339,1.5,0.853604576380928,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,Policy 0,dikesnet
515,64,260.5491810953778,1.0,0.1578504330444868,209.6972375943389,10.0,0.8396527434268728,148.8457494761803,1.5,0.6894061535986103,193.1414956498374,10.0,0.86072300002274,226.9605174441823,10.0,0.7474005338875737,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,Policy 0,dikesnet
516,106,114.52136316343254,10.0,0.997429293980356,341.42873084304284,1.5,0.07831607912228186,187.4753749432526,1.5,0.829923719608763,173.95276837837199,1.0,0.7268206560359971,256.4566411325048,1.0,0.39847460209743996,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,Policy 0,dikesnet
517,47,196.4912762815843,1.0,0.9142354195017968,284.465503973833,10.0,0.973305970786663,211.48279163820564,1.0,0.5863671615925821,217.64327741750182,1.5,0.5940947312708242,344.88916848784186,10.0,0.6916184763103498,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,Policy 0,dikesnet
518,106,62.109820467246394,1.5,0.8182821186552076,210.99098544623,1.5,0.07130436967427047,143.5107219997557,1.0,0.6542265666313646,181.53787247551378,1.0,0.3683747333770432,138.625662858994,1.5,0.710868371780071,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,Policy 0,dikesnet
519,45,221.5556925722743,1.0,0.9221533253765358,79.5783792660391,10.0,0.93498549620996,222.7063156282124,1.0,0.36196578879858005,167.14892327199277,1.5,0.3191418523406829,169.7771186877157,1.0,0.31064221255312,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,Policy 0,dikesnet
520,125,104.39952577411671,10.0,0.9720521027175999,146.395785748176,1.5,0.8893786093139384,142.12894753832623,10.0,0.9092050781445106,237.27898344364104,1.5,0.33778418315562053,259.26796017460475,1.5,0.22829845058804074,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,Policy 0,dikesnet
521,40,99.3974834690445,10.0,0.3954615422512848,65.77761659751584,1.5,0.3560528065702257,280.7208127653908,1.0,0.18368074098224513,127.93758547604267,10.0,0.05280853761416139,179.14462610159276,1.5,0.9218209603288925,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,Policy 0,dikesnet
522,92,324.2694107392595,10.0,0.34997606360937433,214.2062453000062,10.0,0.9254650232187812,297.57541805132297,1.5,0.9067851040725281,323.563001445542,1.5,0.6318524179026067,310.5779050658748,10.0,0.2628222567280425,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,Policy 0,dikesnet
523,99,287.11929719027734,1.5,0.6818958864720004,344.0631282344592,10.0,0.5560238788346655,294.06700103922947,1.0,0.1540248513971116,166.0275340045206,10.0,0.31560026619729953,211.67993244102098,1.5,0.03043396430970125,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,Policy 0,dikesnet
524,34,35.286393418271075,1.5,0.26090158960730325,37.61892713582456,1.5,0.3316574884791579,296.8484535738312,10.0,0.3428690650650617,71.23374726326762,1.5,0.18952285112768233,228.88386940973152,1.0,0.20494838718574235,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,Policy 0,dikesnet
525,86,340.3153308098407,1.5,0.3004672653306976,263.7288899477263,1.5,0.4723461342873246,83.40201151545958,10.0,0.19361668590171352,68.49480251924709,1.0,0.5606901216638539,35.66715196951096,1.0,0.68875497429208,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,Policy 0,dikesnet
526,114,251.80342153075955,1.5,0.9238905232062149,147.2808393457615,10.0,0.12866976956829704,344.30654327745646,10.0,0.06228806459947201,183.39310794795688,1.5,0.35201299122612173,55.357942950516936,1.0,0.6384319765968471,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,Policy 0,dikesnet
527,114,232.68678665417116,1.0,0.41165602796964784,266.64704049720126,10.0,0.629648954791875,103.19612100144649,1.0,0.7585972089247898,209.49912845994675,10.0,0.6014592789221636,129.34324067773377,1.5,0.6322548874822901,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,Policy 0,dikesnet
528,71,239.96326642346781,10.0,0.9762896585871723,269.288357023534,1.0,0.8670698173489026,234.20988106098125,1.5,0.8741269885529949,161.19894629206004,10.0,0.4121818862450077,348.34032022699466,10.0,0.586014861281836,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,Policy 0,dikesnet
529,104,286.2053498255559,1.0,0.47725236172950286,260.52639952665845,10.0,0.614358109778924,144.39350113426553,10.0,0.07243194969717016,147.07309695679763,10.0,0.7133864390990211,211.35415424906856,10.0,0.572586768263872,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,Policy 0,dikesnet
530,83,279.3598863341973,1.5,0.2395994623380168,56.72048706733266,1.0,0.1935901420356852,82.0231064953317,10.0,0.42810223758430194,67.35580102158215,1.0,0.9422025381959267,175.83330374020198,1.5,0.3817062509922125,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,Policy 0,dikesnet
531,96,337.2943511555457,1.5,0.20440263079509668,279.73413113466876,1.5,0.3063760636730516,287.63363364770646,1.0,0.14142749462062223,106.94846437790297,1.5,0.585390227249098,100.38473271889106,1.0,0.43809472480847916,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,Policy 0,dikesnet
532,14,244.21282609264847,1.0,0.0493047788336892,313.10529035323543,1.0,0.8103568635264042,154.94120173679758,1.0,0.7565027230520286,132.0012742632849,1.5,0.06625068377311032,339.78367076795865,1.5,0.5702025017889046,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,Policy 0,dikesnet
533,5,347.41881044510063,1.0,0.4496674187489108,237.71822788973293,1.5,0.5580418132015079,198.68386578394137,10.0,0.6508899026720102,202.88974417584762,1.5,0.3811720375764214,270.2409928214879,1.5,0.1285311622159818,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,Policy 0,dikesnet
534,49,333.33625778898136,1.0,0.5550370434455149,280.9069525786287,1.0,0.5833289910712872,117.06339615239628,10.0,0.20439085788519626,291.95271173505097,1.5,0.4739957473553438,167.72871781147808,1.0,0.38512743484207534,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,Policy 0,dikesnet
535,13,172.35420781376433,10.0,0.8589052377350948,265.9255469634369,1.5,0.4112626195129514,159.4823465757161,1.5,0.5373386626470378,303.95296465113086,1.0,0.1594967003053344,169.3669291312192,10.0,0.3478884967036654,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,Policy 0,dikesnet
536,124,296.5201855783571,1.0,0.8090462959397712,219.92330613650984,1.5,0.21048983927518408,202.03600694329896,10.0,0.266875366846069,253.2581821019886,1.0,0.05177107019833135,39.61344147627851,1.5,0.3456681070261932,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,Policy 0,dikesnet
537,58,41.42237971223615,10.0,0.3753390435821453,111.3281342410763,1.5,0.26125868759608856,239.9777288366008,10.0,0.12912087348493084,331.488132465926,1.0,0.2065404011154261,108.8390173885672,10.0,0.10978846695471618,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,Policy 0,dikesnet
538,99,326.92287135382236,1.0,0.4684889705865667,256.2016869199002,1.5,0.40200130175001947,69.72871542306447,1.5,0.08901793102772809,52.735887923152596,10.0,0.8774150431254125,123.61187770181047,1.5,0.13013395780310075,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,Policy 0,dikesnet
539,83,252.63188843276848,1.5,0.5849658766228998,92.11953185113114,1.5,0.07286263188593493,203.78987938739257,10.0,0.08689998404697874,229.45469608822538,1.5,0.4858085862862014,247.58206998309547,1.0,0.23759839937803653,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,Policy 0,dikesnet
